6732	3R	-	27125438	27151069	FBtr0113297	5	3815	Q9VB70	CG6051	18.044106	26.108356
6736	3R	+	27157948	27159781	FBtr0085111	5	1391	Q9VB68	grass	0.000000	0.000000
6737	3R	+	27157948	27159781	FBtr0085112	6	1317	Q9VB68	grass	0.000000	0.000000
6743	3R	-	27172090	27193995	FBtr0085128	15	5559	P18168	Ser	0.000000	0.000000
6744	3R	-	27172090	27194267	FBtr0344121	15	5831	P18168	Ser	0.000000	0.000000
6756	3R	+	27239163	27241228	FBtr0114543	1	2066	Q9VB62	DNApol-alpha73	10.416747	15.072189
6764	3R	+	27251112	27256463	FBtr0085154	6	1440	P52654	TfIIA-L	0.000000	0.000000
6765	3R	-	27251131	27253182	FBtr0085179	3	1931	Q05652	pll	12.870379	18.622396
6766	3R	-	27251210	27253182	FBtr0334732	3	1852	Q05652	pll	13.419386	19.416763
6767	3R	+	27253430	27256463	FBtr0085155	7	1595	P52654	TfIIA-L	69.941521	101.199707
6768	3R	+	27253430	27256463	FBtr0085156	6	1586	P52654	TfIIA-L	0.000000	0.000000
6810	3R	+	27478675	27480463	FBtr0085183	2	1730	Q9VB31	Cyp6a18	0.000000	0.000000
6811	3R	+	27478675	27482904	FBtr0339319	2	4171	Q9VB31	Cyp6a18	0.000000	0.000000
6812	3R	+	27487927	27489968	FBtr0085184	3	1919	Q9VB30	Gr98a	0.000000	0.000000
6822	3R	+	27542497	27543888	FBtr0085186	4	1212	Q9VB26	Gr98b	0.000000	0.000000
6823	3R	+	27544443	27545836	FBtr0085187	4	1227	Q8IMN6	Gr98c	0.000000	0.000000
6824	3R	+	27546052	27547462	FBtr0085188	4	1239	Q8IMN5	Gr98d	0.000000	0.000000
6825	3R	-	27547775	27559145	FBtr0085211	12	5530	Q9VB25	Klp98A	9.341691	13.516669
6826	3R	-	27547775	27559145	FBtr0304671	11	5407	Q9VB25	Klp98A	0.000000	0.000000
6863	3R	+	27652760	27653363	FBtr0085194	1	604	Q9VB14	RpS10a	0.000000	0.000000
6864	3R	-	27657078	27660177	FBtr0344131	6	1414	P06742	Mlc1	0.000000	0.000000
6865	3R	-	27657563	27660177	FBtr0085195	5	882	P06742	Mlc1	0.000000	0.000000
6866	3R	-	27657563	27660177	FBtr0085196	6	929	P06742	Mlc1	0.000000	0.000000
6867	3R	+	27662439	27677099	FBtr0330108	29	10184	Q9VB11	unc80	0.000000	0.000000
6868	3R	+	27662439	27677099	FBtr0330109	30	10127	Q9VB11	unc80	0.000000	0.000000
6869	3R	+	27662439	27677099	FBtr0330110	30	10202	Q9VB11	unc80	0.000000	0.000000
6870	3R	+	27662439	27677099	FBtr0330111	30	10271	Q9VB11	unc80	0.000000	0.000000
6871	3R	+	27662439	27677099	FBtr0330112	29	10184	Q9VB11	unc80	0.000000	0.000000
6874	3R	-	27680431	27682029	FBtr0085245	2	1542	Q9VB08	Sce	28.625658	41.419006
6880	3R	+	27694883	27695057	FBtr0310089	1	175	O46201	Acp98AB	0.000000	0.000000
6892	3R	+	27736538	27748366	FBtr0085224	5	3402	P29775	Ets98B	0.000000	0.000000
6893	3R	+	27743180	27747817	FBtr0339318	5	2377	P29775	Ets98B	0.000000	0.000000
6898	3R	+	27845950	27847260	FBtr0085226	3	1194	Q9VAZ3	Or98a	0.000000	0.000000
6904	3R	-	27919844	27921089	FBtr0085270	1	1246	Q9VAY7	CG12259	19.069021	27.591330
6906	3R	+	27922821	27924888	FBtr0085248	4	1400	P09180	RpL4	38.112705	55.145996
6911	3R	-	27927357	27928174	FBtr0085268	1	818	Q8IMM9	CG31053	9.366748	13.552925
6914	3R	-	27932982	27937853	FBtr0085267	5	4589	Q8MT36	Mes-4	35.842411	51.861065
6915	3R	-	27932982	27937853	FBtr0335014	5	4577	Q8MT36	Mes-4	0.000000	0.000000
6921	3R	-	27942796	27948021	FBtr0085266	6	3037	Q9VAY3	mfrn	9.376250	13.566673
6923	3R	-	27952051	27954112	FBtr0113298	7	1591	A1A708	CG4951	30.127867	43.592579
6924	3R	-	27952702	27954112	FBtr0085265	5	1074	A1A708	CG4951	7.880402	11.402303
6963	3R	-	28318162	28326241	FBtr0301181	6	6820	Q9VAW5	larp	1.041671	1.507214
6964	3R	-	28318162	28326264	FBtr0089680	6	6745	Q9VAW5	larp	0.000000	0.000000
6965	3R	-	28318162	28328283	FBtr0089682	6	6757	Q9VAW5	larp	0.000000	0.000000
6966	3R	-	28318162	28331218	FBtr0306388	6	7070	Q9VAW5	larp	0.000000	0.000000
6967	3R	-	28318162	28335541	FBtr0306389	7	7915	Q9VAW5	larp	2.896328	4.190752
6968	3R	-	28318162	28335541	FBtr0306390	7	7919	Q9VAW5	larp	0.666858	0.964890
6969	3R	-	28318162	28336440	FBtr0301180	7	8064	Q9VAW5	larp	23.694506	34.284031
6976	3R	+	28352242	28353502	FBtr0085288	3	1154	Q9VAW0	Or98b	0.000000	0.000000
6986	3R	-	28520665	28540324	FBtr0300337	12	7372	Q868Z9	Ppn	0.000000	0.000000
6987	3R	-	28520665	28540324	FBtr0301837	18	9544	Q868Z9	Ppn	0.000000	0.000000
6988	3R	-	28520665	28540324	FBtr0301838	16	9178	Q868Z9	Ppn	0.000000	0.000000
6989	3R	-	28520665	28540324	FBtr0301839	17	9373	Q868Z9	Ppn	0.000000	0.000000
6991	3R	-	28580976	28585264	FBtr0345227	1	4289	P14734	fkh	0.000000	0.000000
6992	3R	-	28581083	28585112	FBtr0300259	1	4030	P14734	fkh	0.000000	0.000000
6993	3R	-	28581083	28585112	FBtr0330333	1	4030	P14734	fkh	0.000000	0.000000
6994	3R	-	28581083	28585112	FBtr0346765	1	4030	P14734	fkh	0.000000	0.000000
6995	3R	-	28581833	28585112	FBtr0085321	1	3280	P14734	fkh	0.000000	0.000000
6999	3R	-	28598059	28599288	FBtr0085320	2	1138	Q9VAU9	Noa36	83.587540	120.944397
7000	3R	+	28599834	28605095	FBtr0085298	6	2265	P07909	Hrb98DE	9.900923	14.325833
7001	3R	+	28599834	28605095	FBtr0085299	6	2253	P07909	Hrb98DE	87.142845	126.088631
7002	3R	+	28600407	28604759	FBtr0085302	6	1913	P07909	Hrb98DE	50.086250	72.470741
7003	3R	+	28600407	28605095	FBtr0085301	6	2261	P07909	Hrb98DE	32.835609	47.510464
7004	3R	+	28600407	28605777	FBtr0085300	6	1542	P07909	Hrb98DE	0.000000	0.000000
7005	3R	+	28600407	28605777	FBtr0085303	6	1530	P07909	Hrb98DE	0.000000	0.000000
7032	3R	-	28748384	28751661	FBtr0085315	7	2597	Q8MYY6	CG10000	0.000000	0.000000
7040	3R	-	28807983	28811337	FBtr0085356	3	3184	P15619	wdn	58.997173	85.364128
7041	3R	+	28812102	28817354	FBtr0085322	8	3405	Q7KRW8	CG1646	23.549242	34.073845
7042	3R	+	28812102	28817354	FBtr0085323	8	3563	Q7KRW8	CG1646	0.000000	0.000000
7043	3R	+	28812102	28817354	FBtr0085325	8	3573	Q7KRW8	CG1646	0.000000	0.000000
7044	3R	+	28812102	28817354	FBtr0113301	6	4604	Q7KRW8	CG1646	0.000000	0.000000
7045	3R	+	28812165	28817354	FBtr0113299	7	3582	Q7KRW8	CG1646	1.170899	1.694196
7047	3R	-	28817342	28819668	FBtr0085355	3	2150	Q9VAT2	CG1523	27.465504	39.740356
7061	3R	-	28853606	28859214	FBtr0330306	6	2136	Q9VAS7	Inx3	0.000000	0.000000
7062	3R	-	28854137	28859214	FBtr0085350	6	1605	Q9VAS7	Inx3	0.000000	0.000000
7063	3R	-	28854137	28859497	FBtr0345207	6	1652	Q9VAS7	Inx3	0.000000	0.000000
7072	3R	+	28888073	28921965	FBtr0299745	13	2221	P49762	Doa	4.495349	6.504405
7073	3R	+	28888073	28921965	FBtr0299750	14	2164	P49762	Doa	0.000000	0.000000
7074	3R	+	28888073	28922772	FBtr0299742	13	3028	P49762	Doa	2.740710	3.965585
7075	3R	+	28888073	28922772	FBtr0299749	14	2971	P49762	Doa	0.000000	0.000000
7076	3R	+	28889021	28921965	FBtr0299752	13	2097	P49762	Doa	6.488387	9.388170
7077	3R	+	28889021	28922772	FBtr0299748	13	2904	P49762	Doa	4.685312	6.779267
7078	3R	+	28889021	28922772	FBtr0299753	14	3111	P49762	Doa	0.000000	0.000000
7079	3R	+	28891892	28922772	FBtr0299744	12	4312	P49762	Doa	0.000000	0.000000
7080	3R	+	28902556	28922772	FBtr0336461	10	2403	P49762	Doa	0.000000	0.000000
7081	3R	+	28903478	28922772	FBtr0299751	12	7311	P49762	Doa	0.000000	0.000000
7082	3R	+	28903478	28922772	FBtr0308598	11	3967	P49762	Doa	0.000000	0.000000
7083	3R	+	28903478	28922772	FBtr0308599	11	5756	P49762	Doa	0.000000	0.000000
7084	3R	+	28909655	28922772	FBtr0299743	10	3693	P49762	Doa	0.000000	0.000000
7085	3R	+	28912887	28922772	FBtr0299747	12	4720	P49762	Doa	0.000000	0.000000
7086	3R	+	28912887	28922772	FBtr0308600	12	3958	P49762	Doa	0.000000	0.000000
7090	3R	-	28992977	29020406	FBtr0085345	10	2274	Q8MS59	wat	0.000000	0.000000
7103	3R	+	29034573	29037062	FBtr0085357	2	2431	Q9V3D6	Cpsf100	26.655287	38.568039
7104	3R	-	29037058	29039071	FBtr0085418	4	1831	Q9VAQ7	Slu7	30.938145	44.764988
7105	3R	+	29039156	29047034	FBtr0301516	10	3383	P13678	Pkc98E	0.000000	0.000000
7106	3R	+	29039156	29047034	FBtr0339149	11	3412	P13678	Pkc98E	0.000000	0.000000
7107	3R	+	29039156	29049148	FBtr0085359	11	5529	P13678	Pkc98E	0.000000	0.000000
7108	3R	+	29039830	29047034	FBtr0339150	11	3449	P13678	Pkc98E	0.000000	0.000000
7109	3R	+	29049493	29050721	FBtr0085360	3	1103	Q9VAQ5	CG11837	18.021759	26.076025
7115	3R	+	29055927	29059204	FBtr0085364	2	3058	Q9VAQ1	Sirt7	17.999020	26.043123
7128	3R	-	29118330	29122879	FBtr0085415	6	4239	P25992	yem	19.772175	28.608734
7129	3R	-	29118330	29122879	FBtr0330292	6	4239	P25992	yem	19.772175	28.608734
7130	3R	+	29123370	29128247	FBtr0085371	4	3195	Q9VAP3	CG11880	0.000000	0.000000
7131	3R	+	29123416	29128247	FBtr0085372	3	3463	Q9VAP3	CG11880	49.532490	71.669495
7132	3R	+	29123416	29128247	FBtr0085373	4	3162	Q9VAP3	CG11880	0.000000	0.000000
7133	3R	-	29128584	29130972	FBtr0085414	4	2196	Q9VAP2	dgt6	37.308666	53.982616
7155	3R	-	29152074	29153266	FBtr0085409	2	1132	Q9VAN6	Slbp	57.062088	82.564217
7156	3R	+	29153524	29157255	FBtr0085385	4	3325	Q9V3P6	Rpn2	38.080540	55.099457
7157	3R	+	29153524	29157255	FBtr0330379	4	3325	Q9V3P6	Rpn2	38.080540	55.099457
7158	3R	+	29153524	29157255	FBtr0334532	3	3412	Q9V3P6	Rpn2	38.732388	56.042625
7167	3R	+	29200454	29201770	FBtr0085390	3	1176	Q9VAN0	CG11899	30.722942	44.453609
7168	3R	-	29201756	29202525	FBtr0085407	3	642	Q9VAM9	Mesh1	6.520278	9.434314
7177	3R	+	29220172	29222109	FBtr0085392	4	1685	Q9NJH0	Ef1gamma	438.611176	634.634827
7178	3R	+	29220172	29222109	FBtr0302442	4	1689	Q9NJH0	Ef1gamma	52.571720	76.067024
7179	3R	+	29220264	29222109	FBtr0085393	3	1662	Q9NJH0	Ef1gamma	343.590546	497.147644
7180	3R	-	29222217	29223428	FBtr0085405	3	675	Q9VAM6	Cisd2	86.327797	124.909325
7199	3R	-	29251826	29255325	FBtr0085397	2	2589	P20483	stg	66.522110	96.252106
7200	3R	-	29252143	29255800	FBtr0334867	2	2747	P20483	stg	64.074112	92.710052
7212	3R	+	29377646	29486704	FBtr0303148	19	7109	P35832	Ptp99A	0.000000	0.000000
7213	3R	+	29457570	29486704	FBtr0085422	13	6223	P35832	Ptp99A	0.000000	0.000000
7214	3R	+	29457570	29486704	FBtr0085424	13	6268	P35832	Ptp99A	0.000000	0.000000
7216	3R	+	29461872	29484739	FBtr0085423	11	4340	P35832	Ptp99A	0.000000	0.000000
7217	3R	+	29479316	29487131	FBtr0303454	7	5793	P35832	Ptp99A	8.681710	12.561731
7222	3R	-	29490544	29491150	FBtr0085435	3	493	Q9VAL0	Spase12	35.933792	51.993282
7225	3R	+	29493852	29494267	FBtr0085426	1	416	Q9VAK8	Diedel	0.000000	0.000000
7229	3R	-	29499025	29503549	FBtr0085430	7	3456	Q7KRW1	Trc8	5.661679	8.191990
7230	3R	-	29499025	29503549	FBtr0085432	7	3471	Q7KRW1	Trc8	4.085728	5.911718
7231	3R	-	29499025	29503797	FBtr0333188	7	3704	Q7KRW1	Trc8	3.815295	5.520422
7232	3R	-	29499122	29503549	FBtr0085429	8	3303	Q7KRW1	Trc8	2.018325	2.920353
7236	3R	+	29556386	29565244	FBtr0085441	2	2552	Q03372	Dr	0.000000	0.000000
7251	3R	-	29630304	29659984	FBtr0085467	5	4990	Q24563	Dop1R2	0.000000	0.000000
7252	3R	-	29630304	29659984	FBtr0085468	6	5164	Q24563	Dop1R2	0.000000	0.000000
7253	3R	-	29630304	29659984	FBtr0330293	5	4990	Q24563	Dop1R2	0.000000	0.000000
7261	3R	+	29671657	29672285	FBtr0339147	2	561	Q9VAJ4	Obp99a	0.000000	0.000000
7262	3R	+	29671657	29672334	FBtr0085450	2	610	Q9VAJ4	Obp99a	0.000000	0.000000
7263	3R	+	29672456	29674223	FBtr0085451	5	1536	Q9VAJ3	ppk19	0.000000	0.000000
7269	3R	+	29682503	29685758	FBtr0085453	5	2354	Q07093	Gycalpha99B	0.000000	0.000000
7275	3R	-	29715068	29715377	FBtr0089608	2	257	P81160	Dup99B	0.000000	0.000000
7276	3R	-	29715068	29715377	FBtr0305053	1	310	P81160	Dup99B	0.000000	0.000000
7277	3R	-	29716254	29716827	FBtr0085462	1	574	Q9VAI6	Obp99b	0.000000	0.000000
7278	3R	-	29716254	29716896	FBtr0333198	2	586	Q9VAI6	Obp99b	0.000000	0.000000
7282	3R	+	29723163	29724226	FBtr0085458	3	725	O76454	Pcd	42.062157	60.860531
7289	3R	-	29735269	29736745	FBtr0085544	5	1250	Q9Y140	CG7601	35.639904	51.568050
7290	3R	+	29736965	29738070	FBtr0085473	2	1048	Q9VAI1	CG7598	15.420801	22.312649
7291	3R	+	29738275	29741952	FBtr0333820	6	1495	Q9VAI0	CG1969	0.000000	0.000000
7292	3R	+	29739843	29741904	FBtr0310267	6	895	Q9VAI0	CG1969	0.000000	0.000000
7293	3R	+	29739843	29741952	FBtr0085474	5	1341	Q9VAI0	CG1969	2.405420	3.480448
7294	3R	+	29739843	29741952	FBtr0330296	5	1341	Q9VAI0	CG1969	2.405419	3.480446
7295	3R	+	29740351	29741904	FBtr0306104	6	897	Q9VAI0	CG1969	0.000000	0.000000
7296	3R	+	29740351	29741952	FBtr0085475	5	1273	Q9VAI0	CG1969	0.476548	0.689526
7297	3R	+	29740351	29741952	FBtr0333821	5	1261	Q9VAI0	CG1969	0.000000	0.000000
7298	3R	-	29741972	29745092	FBtr0085543	8	2699	Q9XZ25	CG7609	1.817065	2.629146
7299	3R	-	29741972	29745092	FBtr0330297	8	2702	Q9XZ25	CG7609	6.936354	10.036343
7301	3R	+	29745337	29747513	FBtr0085476	3	2043	Q9VAH9	IntS11	50.431931	72.970917
7302	3R	-	29747704	29748869	FBtr0085541	1	1166	O01666	ATPsyn-gamma	79.751465	115.393906
7303	3R	-	29747715	29748869	FBtr0085539	2	1080	O01666	ATPsyn-gamma	15.054154	21.782143
7304	3R	-	29747715	29749163	FBtr0085540	2	1395	O01666	ATPsyn-gamma	79.183723	114.572433
7308	3R	+	29765995	29794113	FBtr0099988	3	4248	P21525	kay	0.000000	0.000000
7309	3R	+	29772892	29794113	FBtr0099989	3	3585	P21525	kay	1.762901	2.550775
7310	3R	+	29772892	29794113	FBtr0339165	4	3738	P21525	kay	0.000000	0.000000
7312	3R	-	29779273	29780452	FBtr0085538	1	1180	Q9VAH4	fig	0.000000	0.000000
7313	3R	+	29782609	29794113	FBtr0099990	3	3194	P21525	kay	0.000000	0.000000
7314	3R	+	29788936	29794113	FBtr0290076	3	4574	P21525	kay	0.000000	0.000000
7317	3R	+	29799658	29801584	FBtr0085482	1	1927	O01382	Drice	37.841206	54.753159
7321	3R	-	29804290	29806747	FBtr0085534	3	2340	P20480	ncd	32.038166	46.356632
7322	3R	-	29804290	29807127	FBtr0344976	3	2720	P20480	ncd	25.401003	36.753193
7325	3R	-	29814921	29816451	FBtr0085533	1	1531	Q9VAG4	Vps16B	7.054213	10.206875
7334	3R	+	29835950	29837447	FBtr0301745	4	1053	Q9VAF7	CG15510	0.000000	0.000000
7335	3R	+	29836568	29837447	FBtr0301746	3	745	Q9VAF7	CG15510	0.000000	0.000000
7336	3R	+	29836568	29837447	FBtr0339143	3	769	Q9VAF7	CG15510	0.000000	0.000000
7337	3R	+	29841657	29854694	FBtr0085488	12	5795	Q9VAF5	Cad99C	0.000000	0.000000
7338	3R	+	29841657	29854699	FBtr0303095	11	5651	Q9VAF5	Cad99C	0.000000	0.000000
7347	3R	+	29861582	29863583	FBtr0346159	5	931	Q8MLY8	RpS8	0.000000	0.000000
7348	3R	+	29861867	29863583	FBtr0310274	4	756	Q8MLY8	RpS8	489.728424	708.597290
7349	3R	+	29861897	29863583	FBtr0346158	4	726	Q8MLY8	RpS8	553.718994	801.186462
7350	3R	+	29861897	29863902	FBtr0085489	4	1045	Q8MLY8	RpS8	32.969894	47.704765
7353	3R	-	29863701	29865512	FBtr0089920	5	1570	Q9VAF0	Zip99C	0.744702	1.077523
7354	3R	-	29863701	29866180	FBtr0089921	6	1537	Q9VAF0	Zip99C	0.000000	0.000000
7355	3R	-	29863701	29866534	FBtr0303032	6	1476	Q9VAF0	Zip99C	0.000000	0.000000
7356	3R	-	29863701	29867214	FBtr0089922	6	1492	Q9VAF0	Zip99C	0.000000	0.000000
7357	3R	-	29863701	29867817	FBtr0089923	6	1531	Q9VAF0	Zip99C	0.000000	0.000000
7358	3R	-	29863701	29868071	FBtr0089924	6	1539	Q9VAF0	Zip99C	0.000000	0.000000
7359	3R	-	29863701	29868895	FBtr0089925	6	1820	Q9VAF0	Zip99C	34.914013	50.517746
7360	3R	-	29863701	29868895	FBtr0303033	6	1709	Q9VAF0	Zip99C	3.891464	5.630633
7361	3R	-	29863701	29868895	FBtr0303034	6	1638	Q9VAF0	Zip99C	1.640622	2.373847
7376	3R	-	29912991	29914346	FBtr0085514	3	695	Q9NIP6	Capa	0.000000	0.000000
7377	3R	-	29914521	29920289	FBtr0085513	14	4129	P19334	trp	0.000000	0.000000
7378	3R	-	29914521	29920289	FBtr0331356	14	4149	P19334	trp	0.000000	0.000000
7379	3R	+	29922216	29923052	FBtr0085502	1	837	C0HKF8	Jon99Ciii	0.000000	0.000000
7380	3R	+	29922216	29923455	FBtr0346340	1	1240	C0HKF8	Jon99Ciii	0.000000	0.000000
7381	3R	-	29923754	29924615	FBtr0085512	1	862	C0HKF7	Jon99Cii	0.000000	0.000000
7382	3R	-	29925226	29926189	FBtr0085511	2	907	P17207	Jon99Ci	0.000000	0.000000
7386	3R	-	29930551	29933057	FBtr0085509	4	2340	Q9VAD6	Cog7	0.000000	0.000000
7392	3R	-	29950796	29969447	FBtr0085507	10	2880	P30975	TkR99D	0.000000	0.000000
7393	3R	-	29950796	29969447	FBtr0301656	10	2874	P30975	TkR99D	0.000000	0.000000
7394	3R	-	29950796	29969447	FBtr0330298	10	2880	P30975	TkR99D	0.000000	0.000000
7400	3R	+	29995357	29997034	FBtr0085546	4	1507	Q9VAC8	Sas-6	13.549844	19.605526
7406	3R	+	30000530	30003678	FBtr0085550	8	2322	Q9VAC5	Tace	0.000000	0.000000
7407	3R	+	30000530	30003678	FBtr0085551	10	2408	Q9VAC5	Tace	0.000000	0.000000
7410	3R	+	30004785	30010352	FBtr0085552	3	1080	Q27415	Nlp	150.754974	218.130219
7411	3R	+	30004951	30010352	FBtr0334701	3	914	Q27415	Nlp	188.072540	272.125732
7419	3R	+	30022842	30034919	FBtr0085554	13	4281	Q9V407	Axn	17.210752	24.902565
7420	3R	+	30022842	30035311	FBtr0085553	13	4691	Q9V407	Axn	15.545288	22.492771
7421	3R	+	30022842	30035311	FBtr0290030	12	4553	Q9V407	Axn	0.000000	0.000000
7422	3R	+	30022842	30035311	FBtr0334702	12	4535	Q9V407	Axn	0.000000	0.000000
7424	3R	+	30027361	30035311	FBtr0085555	11	3638	Q9V407	Axn	0.000000	0.000000
7425	3R	+	30027361	30035311	FBtr0300600	9	3578	Q9V407	Axn	0.000000	0.000000
7426	3R	+	30027361	30035311	FBtr0334703	11	3620	Q9V407	Axn	0.000000	0.000000
7430	3R	-	30037984	30038728	FBtr0085598	4	569	P20349	janB	0.000000	0.000000
7431	3R	-	30038622	30039464	FBtr0085596	3	679	P20348	janA	2.431979	3.518877
7432	3R	-	30038622	30039516	FBtr0085597	4	661	P20348	janA	35.027626	50.682140
7433	3R	-	30038622	30039533	FBtr0085595	4	682	P20348	janA	40.013176	57.895824
7434	3R	+	30039719	30041031	FBtr0085556	2	1260	P07665	Sry-beta	12.239367	17.709372
7435	3R	+	30039719	30043071	FBtr0346861	2	3300	P07665	Sry-beta	4.673213	6.761760
7436	3R	+	30039719	30043071	FBtr0346862	1	3353	P07666	Sry-alpha	0.125372	0.181403
7437	3R	+	30041217	30043071	FBtr0085557	1	1855	P07666	Sry-alpha	0.226615	0.327894
7438	3R	+	30043341	30044886	FBtr0085558	1	1546	P07664	Sry-delta	23.889393	34.566017
7439	3R	-	30045229	30046068	FBtr0085594	3	578	P04359	RpL32	13.932745	20.159552
7440	3R	-	30045229	30046140	FBtr0085593	3	747	P04359	RpL32	0.000000	0.000000
7441	3R	-	30045229	30046161	FBtr0085592	3	524	P04359	RpL32	1034.829956	1497.315063
7442	3R	-	30045257	30046140	FBtr0114555	3	747	P04359	RpL32	0.000000	0.000000
7450	3R	-	30054696	30056037	FBtr0085589	2	1279	Q27297	spn-A	27.856581	40.306213
7451	3R	-	30054696	30056037	FBtr0085590	1	1342	Q27297	spn-A	0.068877	0.099659
7456	3R	+	30058311	30121798	FBtr0344374	12	6178	Q24167	sima	31.433403	45.481586
7457	3R	+	30058311	30121798	FBtr0344375	8	3543	Q24167	sima	0.000000	0.000000
7458	3R	+	30062922	30121798	FBtr0344376	12	5978	Q24167	sima	0.000000	0.000000
7459	3R	+	30099520	30121798	FBtr0344373	6	4704	Q24167	sima	1.531470	2.215913
7466	3R	-	30132981	30134309	FBtr0085583	3	1112	P29613	Tpi	24.153879	34.948704
7467	3R	-	30132981	30134309	FBtr0085584	2	1268	P29613	Tpi	4.540096	6.569151
7468	3R	-	30132981	30134599	FBtr0085582	3	1374	P29613	Tpi	0.507500	0.734311
7479	3R	-	30171438	30174551	FBtr0089747	3	2286	P18432	Mlc2	0.000000	0.000000
7491	3R	-	30206447	30208694	FBtr0339183	3	813	Q9VA91	RpS7	4.371068	6.324581
7492	3R	-	30206530	30208942	FBtr0089423	3	978	Q9VA91	RpS7	3.633618	5.257551
7493	3R	-	30206530	30208948	FBtr0089422	4	725	Q9VA91	RpS7	924.332703	1337.434570
7494	3R	-	30206530	30209020	FBtr0089425	4	797	Q9VA91	RpS7	839.009155	1213.978271
7502	3R	+	30209948	30210281	FBtr0085611	2	272	P21663	Anp	0.000000	0.000000
7503	3R	+	30209948	30210382	FBtr0346141	2	373	P21663	Anp	0.000000	0.000000
7504	3R	+	30210874	30211273	FBtr0085612	2	339	C0HKQ7	CecA1	0.000000	0.000000
7506	3R	+	30212156	30212568	FBtr0085614	2	355	C0HKQ8	CecA2	0.000000	0.000000
7508	3R	-	30213315	30213797	FBtr0085640	2	425	P14956	CecB	0.000000	0.000000
7509	3R	+	30216484	30216938	FBtr0085616	2	386	O16829	CecC	0.000000	0.000000
7522	3R	+	30277932	30362093	FBtr0085619	6	4518	Q9N2M8	hdc	9.154353	13.245607
7523	3R	+	30277932	30362093	FBtr0085621	6	4518	Q9N2M8	hdc	9.154355	13.245610
7524	3R	+	30277932	30372382	FBtr0330311	6	14807	Q9N2M8	hdc	2.793231	4.041579
7528	3R	+	30357860	30362093	FBtr0085620	5	2361	Q9N2M8	hdc	0.000000	0.000000
7562	3R	-	30445635	30450406	FBtr0085694	10	2770	Q9VA73	aralar1	9.416412	13.624785
7563	3R	-	30445635	30450406	FBtr0330290	10	2770	Q9VA73	aralar1	9.416412	13.624785
7564	3R	-	30445635	30453780	FBtr0085693	10	2945	Q9VA73	aralar1	0.000000	0.000000
7565	3R	-	30445635	30455867	FBtr0085692	10	2809	Q9VA73	aralar1	0.000000	0.000000
7566	3R	-	30445635	30455867	FBtr0306586	11	2845	Q9VA73	aralar1	0.000000	0.000000
7567	3R	-	30446065	30450406	FBtr0085695	10	2340	Q9VA73	aralar1	13.353724	19.321756
7570	3R	+	30459521	30465736	FBtr0331357	6	2336	Q9VA70	CDase	0.000000	0.000000
7571	3R	+	30459787	30465736	FBtr0085645	6	2372	Q9VA70	CDase	0.000000	0.000000
7572	3R	+	30460467	30465736	FBtr0085646	6	2639	Q9VA70	CDase	0.000000	0.000000
7573	3R	+	30460467	30465736	FBtr0085647	6	2744	Q9VA70	CDase	0.000000	0.000000
7574	3R	+	30460467	30465736	FBtr0085648	6	2740	Q9VA70	CDase	0.000000	0.000000
7575	3R	+	30460467	30465736	FBtr0085649	7	2875	Q9VA70	CDase	0.000000	0.000000
7598	3R	-	30517059	30527037	FBtr0085681	5	1960	Q9TVP3	jdp	0.000000	0.000000
7599	3R	-	30517059	30527037	FBtr0085682	5	1921	Q9TVP3	jdp	0.000000	0.000000
7600	3R	-	30519390	30527037	FBtr0085683	4	663	Q9TVP3	jdp	0.000000	0.000000
7665	3R	-	30695537	30697138	FBtr0085727	5	1349	P16911	Pka-C2	0.000000	0.000000
7666	3R	-	30695537	30697138	FBtr0335454	5	1346	P16911	Pka-C2	0.000000	0.000000
7685	3R	+	30765926	30789202	FBtr0085701	5	6522	P28166	zfh1	0.000000	0.000000
7686	3R	+	30765926	30789202	FBtr0331180	5	6522	P28166	zfh1	0.000000	0.000000
7688	3R	+	30783258	30787177	FBtr0085702	3	3560	P28166	zfh1	7.728927	11.183131
7689	3R	-	30789625	30806619	FBtr0085720	8	5803	Q9VA38	wts	12.047441	17.431671
7692	3R	+	30807117	30807978	FBtr0085703	3	733	Q9VA37	dj-1beta	25.757162	37.268524
7705	3R	+	30852315	30854400	FBtr0085709	2	1965	P18102	tll	0.000000	0.000000
7716	3R	+	30894038	30900688	FBtr0085712	8	1906	Q9VA27	Cyp4c3	0.000000	0.000000
7719	3R	+	30912754	30930151	FBtr0089389	5	3025	O18400	Ptx1	0.000000	0.000000
7720	3R	+	30912754	30930151	FBtr0330094	5	3025	O18400	Ptx1	0.000000	0.000000
7721	3R	+	30912754	30930682	FBtr0089391	5	3571	O18400	Ptx1	0.000000	0.000000
7727	3R	-	30968236	31016875	FBtr0334508	3	4486	P20905	5-HT7	0.000000	0.000000
7728	3R	-	30969142	31016875	FBtr0085746	2	3506	P20905	5-HT7	0.000000	0.000000
7734	3R	+	31039374	31046821	FBtr0085732	13	2628	P48456	CanA1	0.000000	0.000000
7735	3R	+	31039374	31046821	FBtr0304582	12	2530	P48456	CanA1	0.000000	0.000000
7736	3R	+	31039374	31046821	FBtr0334546	12	3064	P48456	CanA1	0.000000	0.000000
7738	3R	+	31048929	31052540	FBtr0085733	4	2153	Q24238	Aph-4	0.000000	0.000000
7739	3R	+	31049809	31052540	FBtr0085734	4	2021	Q24238	Aph-4	0.000000	0.000000
